lm_id,name
LMSL03000970,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000973,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000980,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03001023,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMPR01070436,"1,1'-Dihydroxy-zeta-carotene"
LMSL01060003,Escherichia coli lipid A
LMSL01060004,Campylobacter jejuni lipid A
LMFA05000296,Reclassified to LMFA07010248
LMFA05000305,Reclassified to LMFA07010257
LMFA05000309,Reclassified to LMFA07010261
LMFA05000312,Reclassified to LMFA07010264
LMPK12113390,Fasciculiferin
LMPR01070444,"(2S,2'S)-Oscillol"
LMFA05000328,Reclassified to LMFA07010280
LMPK03000084,Montalicin E
LMSL03001085,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMPR01070433,"11',12'-Dihydrospheroidene"
LMPR01070434,"3,4,11',12'-Tetrahydrospheroidene"
LMPR01070435,"1-Methoxy-1,2-dihydrophytofluene"
LMSL01060005,Salmonella minnesota lipid A
LMPK03000042,Xymarginatin
LMPK03000044,Annosquacin B
LMPK03000045,Annosquacin C
LMSL03001118,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03001150,"PAT18(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL01050001,Bordetella pertussis lipid A
LMSL03001175,"PAT18(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMPR01070437,"1,2-Dihydroxyphytofluene"
LMPR01070438,"1-Methoxy-1,2-dihydrophytoene"
LMPR01070439,"(2S,5S,6R)-2,6-cyclolycopene-1-methoxy-5-ol"
LMPK12111671,"Kaempferol 3,7-digalactoside"
LMPK12111205,"6-Hydroxyluteolin 7,3'-dimethyl ether 6-glucoside"
LMFA07040158,Hippobutenolide B
LMFA07040159,Erectusfuranone A
LMFA05000322,Reclassified to LMFA07010274
LMFA05000324,Reclassified to LMFA07010276
LMFA05000325,Reclassified to LMFA07010277
LMFA05000326,Reclassified to LMFA07010278
LMFA07040160,Erectusfuranone B
LMPR01070440,"1'-Hydroxy-3,4,1',2'-tetrahydrospheroidene"
LMPR01070441,"1'-Hydroxy-3,4,1',2',11',12'-hexahydrospheroidene"
LMFA07040157,Hippobutenolide A
LMFA05000747,Isocicutoxin
LMFA05000748,Virol A
LMFA05000749,Virol C
LMPR01070443,(15Z)-Spirilloxanthin
LMPR01070477,Rhodopinal
LMPR01070478,"1-Methoxy-3,4-didehydrolycopen-20-al"
LMPR01070479,Methoxylycopenal
LMPR01070462,zeta-Carotene epoxide
LMST04010026,Isohyodeoxycholic Acid
LMFA02020041,Reclassified as LMFA02000122
LMFA02020043,Reclassified as LMFA02000124
LMFA02020044,Reclassified as LMFA02000125
LMFA05000338,Reclassified to LMFA07010290
LMFA05000342,Reclassified to LMFA07010294
LMPR0106050011,Tumulosic acid
LMPR01070498,Lycopanerols G acetate
LMFA02020052,Reclassified as LMFA02000133
LMFA02020059,Reclassified as LMFA02000140
LMPR01070516,4'-Hydroxy-gamma-carotene
LMFA05000347,Reclassified to LMFA07010299
LMFA01050087,Reclassified as LMFA02000139
LMFA01050089,Reclassified as LMFA02000141
LMFA02020142,Reclassified as LMFA02000223
LMPR01070503,Apo-4'-lycopenoic acid
LMPR01070497,Lycopanerol D
LMSP01080085,Sphingofungin H
LMPR01070515,"2'-Hydroxy-1',2'-dihydrotorulene"
LMPR01070504,"2,2'-Diapocarotene-dial"
LMFA02020141,Reclassified as LMFA02000222
LMPK12112346,Isorhamnetin 3-gentiotrioside
LMPK12110778,Luteolin 3'-methyl ether 7-glucuronosyl-(1->2)-glucuronide
LMPR01070514,1'-Hydroxytorulene
LMPK12111921,Kaempferol 7-(3G-glucosylgentiobioside)
LMFA13040063,oscr#34
LMPK03000049,Squafosacin B
LMPK03000050,Squafosacin F
LMPK03000053,Tucupentol
LMPK03000058,Dieposabadelin
LMPK03000059,Squamocenin
LMPK03000062,Squamostanin-A
LMFA13040014,oscr#9
LMPR01070523,"(3R,4R)-4-Hydroxyrubixanthin"
LMPR01070524,"(3R,4S)-4-Hydroxyrubixanthin"
LMPR01070525,"2,3-Dihydroxy-gamma-carotene"
LMPR01070526,3'-Hydroxyrubixanthin
LMPR01070530,2-Hydroxyplectaniaxanthin
LMPR01070531,"(3S,4S,2'S)-4-Hydroxymyxol"
LMPK12112603,Rhamnetin 3-galactoside-4'-glucoside
LMFA11000559,9-Methyltricosane
LMFA13040017,ascr#37
LMFA13040019,ascr#36
LMFA13040020,ascr#34
LMFA13040024,ascr#30
LMFA13040025,ascr#29
LMFA13040027,ascr#28
LMFA13040029,ascr#24
LMPK12050453,Neoraunone
LMFA05000357,Reclassified to LMFA07010309
LMPR01070539,Myxol 2'-rhamnoside
LMPR01070540,Myxol 2'-fucoside
LMPR01070542,"1',2'-Dihydro-3,1'-dihydroxytorulene glucoside"
LMPR01070544,Myxol 2'-dimethyl pentoside
LMPR01070543,"(2'S)-Deoxymyxol 2'-(2,4-di-O-methyl-alpha-L-fucoside)"
LMPR01070545,Myxol 2'-O-methyl-methylpentoside
LMPR01070541,Myxol 2'-chinovoside
LMFA11000591,Undecane
LMFA13040031,ascr#20
LMFA13040039,ascr#11
LMFA13040047,bhas#28
LMFA13040048,bhas#26
LMFA13040052,bhas#16
LMFA13040054,oscr#38
LMFA13040059,bhos#36
LMFA13040061,oscr#35
LMFA13040062,oscr#33
LMPR01070557,Rubichrome
LMPR01070554,Phleixanthophyll palmitate
LMPR01070553,Myxol 2'-dimethyl hexoside
LMPR01070552,Myxol 2'-hexoside
LMPK12111037,6-C-Rhamnopyranosylrhamnetin 3-O-glucopyranoside
LMPK12112245,Quercetin 3-rhamnosyl-(1->4)-rhamnoside-7-galactoside
LMFA12000345,Alpha-T
LMFA13040073,oscr#27
LMFA13040074,oscr#25
LMPR01070560,Torularhodinaldehyde
LMPR01070561,Ternstroemiaxanthin
LMPR01070564,"1',2'-Dihydro-4,2'-diketotorulene"
LMPR01070563,4-Ketotorulene
LMPR01070558,"Rubixanthin 5,6-epoxide"
LMPR01070565,3-Hydroxy-4-ketotorulene
LMPR01070569,"1',2'-Dihydro-2'-hydroxy-3',4'-dehydro-4-keto-gamma-carotene"
LMPR01070567,3-Hydroxy-4-keto-gamma-carotene
LMPR01070568,(3R)-3-Hydroxy-4-keto-gamma-carotene
LMPR01070570,2'-Dehydroplectaniaxanthin
LMPR01070571,Rubixanthone
LMPR01070572,Methoxy-keto-myxocoxanthin
LMPR01070573,"1',2'-Dihydroxy-4-ketotorulene"
LMPR01070574,"2,3-Dihydroxy-4-keto-gamma-carotene"
LMPR01070575,Deinoxanthin
LMFA13040081,oscr#22
LMFA13040083,bhos#20
LMFA01050113,Reclassified as LMFA02000154
LMFA01050116,Reclassified as LMFA02000157
LMPR01070580,Myxobactone
LMPR01070581,4-Ketophleixanthophyll
LMPR01070578,2'-Hydroxyflexixanthin trimethyl ether
LMPR01070577,2'-Hydroxyflexixanthin dimethyl ether
LMPK12110230,Marginatoside
LMPK12110261,Violarvensin
LMPK12113142,Herbacetin 7-methyl ether 3-(2''-(E)-feruloylglucoside)
LMPR01070585,Dehydroflexixanthin
LMPR01070590,Crassostreaxanthin B
LMPR01070584,1'-Hydroxy-4-keto-gamma-carotene glucoside hexadecanoate
LMPR01070591,"(3R,5R,6S,3'R,5'R,6'S)-3,6-Epoxy-5-hydroxy-1',2',5',6',7',8'-hexahydro-16'-nor-beta,psi-carotene-1',8'-dione"
LMPR01070589,Crassostreaxanthin A
LMPR01070587,Torularhodin methyl ester
LMFA06000063,"2-decene-4,6,8-triyn-1-al"
LMPR01070601,Ditaxanthin
LMFA13040085,oscr#19
LMFA01050119,Reclassified as LMFA02000158
LMPR01070597,Tangeraxanthin
LMPR01070600,"delta Carotene 1',2'-epoxide"
LMPR01070588,Gelliodenone
LMPR01070586,Torularhodin
LMPR01070598,3-Hydroxy-delta-carotene
LMPR01070602,Heteranthin
LMPR01070596,ss-Apo-4'-carotenal
LMPR01070594,Gelliodesxanthin
LMPR01070593,beta-Apo-2'-carotenal
LMPR01070592,beta-Apo-2'-carotenol
LMPR01070603,Vitixanthin
LMPK12112033,"Kaempferide 3,7-diglucoside"
LMPR01070610,"gamma,psi-carotene"
LMPR01070609,"Dehydro-gamma,psi-carotene"
LMFA06000173,"8E,10E-Tetradecadienal"
LMFA13040086,oscr#17
LMFA13040089,bhos#16
LMFA13040090,oscr#16
LMFA13040091,oscr#15
LMFA13040092,oscr#14
LMFA13040097,oscr#3
LMFA13040099,glas#24
LMFA01050120,Reclassified as LMFA02000159
LMFA01050126,Reclassified as LMFA02000161
LMPR01070623,Thiothece-484
LMPR01070622,Okenone
LMPR01070616,(9Z)-Chlorobactene
LMPR01070621,"chi,psi-Carotene"
LMPR01070620,Hydroxychlorobactene glucoside hexadecanoate
LMPR01070619,Sioxanthin
LMPR01070618,Hydroxychlorobactene glucoside laurate
LMPR01070617,(9'Z)-Chlorobactene
LMSP01080084,Sphingofungin G
LMFA13040100,glas#22
LMFA13040103,glas#18
LMFA13040106,glas#1
LMFA13040108,ibha#28
LMFA13040110,ibha#24
LMFA13040111,ibha#22
LMFA13040113,ibha#18
LMFA13040114,ibha#16
LMFA13040115,ibha#10
LMFA01050127,Reclassified as LMFA02000162
LMPR01070644,"3,4-Dihydroxy-beta-carotene"
LMPR01070645,"(3S,3'S)-Zeaxanthin"
LMPR01070643,"2,3-Dihydroxy-beta-carotene"
LMFA11000666,1-methyl-2-propyl-cyclopentane
LMPR01070641,"(2S,2'S)-2,2'-Dihydroxy-beta-carotene"
LMFA13040119,icas#18
LMFA13040131,icas#6.2
LMPR01070650,"7',8'-Didehydrodeepoxyneoxanthin"
LMFA13040133,icos#18
LMFA05000367,Reclassified to LMFA07010319
LMFA01050136,Reclassified as LMFA02000171
LMPR01070652,"2,3,2'-Trihydroxy-beta-carotene"
LMPR01070646,Isozeaxanthin
LMPR01070648,Parasiloxanthin
LMPR01070649,"7,8-Dihydroparasiloxanthin"
LMPR01070658,Deepoxyneoxanthin
LMPR01070659,5-Hydroxyzeaxanthin
LMPR01070660,"3,4,4'-Trihydroxypirardixanthin"
LMPR01070661,Zeaxanthin dimethyl ether
LMPR01070662,Cucumariaxanthin C
LMFA13040138,icos#3
LMFA13040143,ibho#20
LMPR01070669,Mimulaxanthin
LMPR01070678,Deepoxydinoxanthin
LMFA05000368,Reclassified to LMFA07010320
LMPR01070664,Crustaxanthin
LMPR01070665,"(3S,4R,3'S,4'R)-Crustaxanthin"
LMPR01070666,"(3R,4R,3'S,4'R)-Crustaxanthin"
LMPR01070667,"(3S,4R,3'R,4'R)-Crustaxanthin"
LMPR01070668,Heteroxanthin
LMPR01070670,6-Epiheteroxanthin
LMPR01070672,"5,6-Diepikarpoxanthin"
LMPR01070674,Karpoxanthin
LMPR01070675,"3,4,3',4'-Tetrahydroxypirardixanthin"
LMPR01070676,6-Epineoflor
LMPR01070677,Neoflor
LMPR0103520002,Acutifolane A
LMFA13040144,ibho#22
LMFA13040146,ibho#26
LMPK12113397,Heterophynone
LMPR0106180017,Chletric acid
LMFA01050198,Reclassified as LMFA02000176
LMFA06000069,"2,4,6-undecatrienal"
LMPR01070680,Corbiculaxanthin 3'-acetate
LMPR01070681,Zeaxanthin sulfate
LMPR01070684,Beta-Cryptoxanthin caprate
LMPR01070686,Zeaxanthin monorhamnoside
LMPR01070688,(13Z)-Zeaxanthin-3'-Rhamnoside
LMPR01070687,(9Z)-Zeaxanthin-3'-Rhamnoside
LMPR01070689,(15Z)-Zeaxanthin-3'-Rhamnoside
LMPR01070692,Beta-Cryptoxanthin oleate
LMPR01070691,Beta-Cryptoxanthin laurate
LMPR01070693,Dehydroophioxanthin
LMPR01070694,Ophioxanthin
LMFA13040150,dasc#1
LMPK03000074,Squamocin-P
LMPK03000075,Plagionicin A
LMPK03000077,Muricin-I
LMPK03000079,cis-corossolone
LMPK03000088,Montalicin J
LMSP02040180,omega-linoleoyloxy-Cer(d18:2/31:0)
LMSL01070002,Alkalimonas delamerensis Lipid A Hepta-acyl form
LMPR0106200007,"Fern-9(11)-ene-2alpha,2beta-diol"
LMFA01050201,Reclassified as LMFA02000179
LMFA02020058,Reclassified as LMFA02000139
LMPR01070707,"2-Hydroxy-beta-carotene 5,6-epoxide"
LMPK12112047,Quercetin 3-glucosyl-(1->4)-galactoside
LMPR0103270001,(+)-1(10)-Aristolene
LMSP02040182,omega-linoleoyloxy-Cer(d18:2/34:0)
LMFA07040122,Patulolide C
LMPR0104050013,Dalterpenoid A
LMPR0103370003,Proversilin A
LMPR0103370007,Proversilin D
LMFA12000377,"8-hydroxy-3E,5E,10E,12-tridecatetraen-2-one"
LMPR02020072,"gamma,delta-Bi-O-garcinoic acid"
LMPR0106160004,Glutinol
LMPR0106180019,Carissin
LMST04030225,3beta-OH-Delta7-dafachronic acid
LMST01130046,2beta-acetoxy-3-O-acetylhellebrigenin
LMST01130047,"2beta-acetoxy-3,5-di-O-acetylhellebrigenin"
LMFA02000371,9-KOT
LMPR01080009,Solanesol
LMPR01070723,Antheraxanthin B
LMPR0106150041,Cincholic acid
LMFA05000378,Reclassified to LMFA07010330
LMPR01080010,"2-Isopentenyl-3,4-dehydrorhodopin"
LMPR01080011,Dihydroisopentenyldehydrorhodopin
LMPR01080012,Nonaflavuxanthin
LMPR01080013,2'-Isopentylsaproxanthin
LMPR01080014,"3""-Hydroxy-2'-isopentylsaproxanthin"
LMPR01080015,2'-Isopentenyldehydrosaproxanthin
LMPR01080016,Nonaprene
LMPR01080017,Nonaprenoxanthin
LMPR01080018,"11',12'-Dehydrononaprenoxanthin"
LMPR01080019,"7',8',11',12'-Dehydrononaprenoxanthin"
LMPR01080020,"2-(4-Hydroxy-3-methylbut-2-enyl)-7,8,7',8'-tetrahydro-epsilon,psi-carotene"
LMPR01080021,"2-(4-Hydroxy-3-methylbut-2-enyl)-beta,beta-carotene"
LMPR01080026,Dihydrobisanhydrobacterioruberin
LMPR0102070040,Ixoside
LMPR0102070044,Tarenninoside A
LMPR0102070048,Tarenninoside E
LMFA07090146,FAHFA 14:0/3O(FA 8:0)
LMGL05010033,MGDG-bis-9-OH-traumatin
LMGL05010036,Arabidopside C
LMPR0104050014,Lophachinin C
LMPR0104050015,Lophachinin D
LMPR0104050017,Lophachinin A
LMST04010455,"3,12-diketo-4,6-petromyzonene-24-sulfate"
LMFA07040129,3R-hydroxy-docosan-5S-olide
LMPR0106180024,3-O-acetyl-11-keto-beta-boswellic acid
LMPR0106180025,3-O-acetyl-beta-boswellic acid
LMFA07040130,Cymatherelactone
LMFA05000276,Reclassified to LMFA07010228
LMST01100021,Cimifoetidanoside G
LMST01070020,Trillfurostanoside A
LMSP030100A0,Dihydrosphingomyelin
LMSP0506AS00,iGb5
LMFA07060013,Decanoyl-[acp]
LMFA01090027,2-chloro-propanoic acid
LMFA01050234,"2,15,16-trihydroxy-hexadecanoic acid"
LMPR0102120016,Fenchone
LMFA11000007,hexane
LMPK12113370,Exoticin
LMFA05000121,"2,4-Dimethyl-5-hepten-1-ol"
LMFA12000018,3-Buten-2-one
LMGP10030081,PA(P-20:0/21:0)
LMFA12000016,"3,4-Hexanedione"
LMFA12000112,5-Methylheptan-3-one
LMFA12000180,8Z-Pentadecen-2-one
LMFA11000701,3-Ethylheptane
LMFA05000777,Arachidonyl alcohol
LMFA07060003,C14-ACP
LMSP0501AA00,GlcCer
LMST01070021,Trillfurostanoside C
LMFA11000169,"3Z,6Z,9Z-Tricosatriene"
LMFA11000389,"3,9-Dimethylhentriacontane"
LMGP04010000,PG
LMFA11000070,11Z-Hentriacontene
LMFA01060193,2-methyl-3-oxo-propanoic acid
LMFA01170086,"3,3-dimethyl-glutaric acid"
LMPK12090026,8-Methoxycoumestrol
LMPK12070112,9-O-Methylglyceofuran
LMPK12090007,Psoralidin
LMPK12090016,Tuberostan
LMFA01170096,3-oxo-adipic acid
LMFA01100055,5-amino-levulinic acid
LMFA12000224,18Z-Heptacosen-10-one
LMST04030230,"(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA"
LMFA12000260,"5-Ethyltridecane-2,4-dione"
LMFA11000111,9Z-Nonacosene
LMFA01170122,Oxoglutaric acid
LMPK08000004,4-O-acetyl-rubiginone D2
LMPK08000003,Rubiginone B2
LMFA05000262,Reclassified to LMFA07010214
LMFA05000271,Reclassified to LMFA07010223
LMFA05000315,Reclassified to LMFA07010267
LMFA05000355,Reclassified to LMFA07010307
LMFA01170123,Tartaric acid
LMFA07010427,SFE 15:0/4:0
LMFA11000482,"7,11-Dimethylhentriacontane"
LMST03030002,Provitamin D4
LMFA11000494,"7,21-Dimethylheptatriacontane"
LMPK12050068,Maximaisoflavone C
LMPK12050104,Glycitein
LMFA01030462,8-decynoic acid
LMPR0104170026,Gibberellin A34-catabolite
LMPR0102070026,Iridodial glucoside tetraacetate
LMPK12120192,Crotmadine
LMPK12111330,Wogonin
LMPK12112870,Eupalitin
LMPK12020222,ent-Epipeltogynan-4alpha-ol
LMPK12020236,Kazinol A
LMPK12050084,Teralin
LMFA01170117,Methylglutaric acid
LMFA01020050,"6,14-dimethyl-octadecanoic acid"
LMPK12120403,Ponganone X
LMFA01050392,3-deoxy-arabinohexonic acid
LMPK12110375,Apigenin 7-(6''-acetylglucoside)
LMFA07010322,"SFE 14:2(9Z,12E)/2:0"
LMPR0104540002,Ginkgolide B
LMPK12113309,Sarothrin
LMFA03010142,PGD3
LMFA01080010,(R)-2-methoxyhexadecanoic acid
LMPK12110963,Luteorin 5-methyl ether 3'-glucoside
LMFA03090003,Hepoxilin B3
LMST01080113,Ophiopogonin D
LMPK08000002,Rubiginone D2
LMPR01090059,Apo-13'-fucoxanthinone
LMST01070023,Trillfurostanoside B
LMSP01050001,Sphingosine-1-phosphate
LMFA03010150,15-keto-PGF1alpha
LMFA03020022,11-trans-LTE4
LMFA01020167,3-ethyl-3-methyl-tridecanoic acid
LMFA01030413,14Z-tricosenoic acid
LMPK12140055,Brosimacutin D
LMPK12112677,Vellokaempferol 3-methyl ether
LMFA01030007,Allyl acetic acid
LMFA01130001,Lipoic acid
LMFA05000489,2-Methyloctan-4R-ol
LMFA03120035,7Z-punaglandin 3
LMFA01030373,"11Z,15Z-eicosadienoic acid"
LMFA01030913,5E-Tetradecenoic acid
LMPR01090058,Vitamin A3
LMPK04000043,Formicolide A
LMFA01050097,DL-erythronic acid
LMFA01050148,Glycolic acid
LMFA01010024,Lignoceric acid
LMFA01030006,beta-penteic acid
LMFA03060050,"8S,15S-DiHETE"
LMFA02000112,13S-HpOTrE(gamma)
LMFA03060047,"5,15-diHPETE"
LMFA01070012,"methyl 9,10-epoxy-12,15-octadecadienoate"
LMST04010113,Bitocholic acid
LMFA01030414,16Z-tricosenoic acid
LMPK12020074,Prodelphinidin B6
LMFA01040038,"methyl-10-hydroperoxy-8E,12Z,15Z-octadecatrienoate"
LMFA05000038,"3S,7S-dimethyl-2S-tetradecanol"
LMGP10010006,PA(17:0/14:1(9Z))
LMFA01050081,Ipurolic acid
LMGP13010001,CDP-DG(12:0/12:0)
LMPR01090060,4-Oxoretinol
LMPR01090061,(11Z)-3R-Hydroxyretinal
LMPR01090064,4-Oxoretinaldehyde
LMFA05000055,7Z-hexadecen-1-ol
LMGP01010428,PC(12:0/11:0)[U]
LMGP01010442,PC(12:0/19:0)[U]
LMGP01010498,"PC(14:0/18:3(9Z,12Z,15Z))[U]"
LMGP01050015,"PC(14:2(Z)l8,8/0:0)[U]"
LMGP01010607,"PC(16:0/18:4(9Z,11E,13E,15Z))[U]"
LMGP01020027,"PC(O-15:0/20:4(5Z,8Z,11Z,14Z))[U]"
LMFA01030085,cis-gondoic acid
LMST04030011,16-Deoxymyxinol
LMGP01010644,"PC(16:0/22:5(4E,7E,10E,13E,16E))[U]"
LMGP01010726,PC(17:1(10E)/17:1(10E))[U]
LMGP01010738,PC(18:0/13:0)[U]
LMGP01011166,PC(24:1(9Z)/24:1(9Z))[U]
LMGP01011171,PC(25:0/14:0)[U]
LMGP01011181,PC(25:0/24:0)[U]
LMGP01011249,PC(8:0/6:0)[U]
LMGP01011252,PC(8:0/8:0)[S]
LMGP01020008,PC(O-12:0/10:0)[U]
LMSP03010062,SM(d18:1/20:0)
LMFA01030418,16Z-pentacosenoic acid
LMSP03010028,SM(d18:1/14:0)
LMSP03010038,SM(d18:1/15:0)
LMSP02010163,Cer(d18:1(4E)/26:0(2OH))
LMFA02000183,2-HOTrE
LMPK12120275,Antiarone E
LMPK12120286,Rubone
LMST01100023,Cimimanol D
LMPK12050134,Retusin(Dalbergia)
LMGP01050087,PC(0:0/3:0)[U]
LMGP01040025,PC(O-14:0/O-14:0)[U]
LMSP0502AB00,Globoside I/Cytolipin K
LMSP0505AB00,"X-hapten, SSEA-1, Lex-5"
LMSP0505AU00,dimeric Lex
LMSP0601BX00,GalNAc-GD1a(Neu5Ac/Neu5Gc)
LMFA01050214,3-hydroxy-tetracosanoic acid
LMFA01060142,3-oxo-docosanoic acid
LMFA01030285,2Z-heptadecenoic acid
LMFA01060139,10-oxo-docosanoic acid
LMFA01030578,7-octynoic acid
LMFA01030721,"9-hydroxy-7E-Nonene-3,5-diynoic acid"
LMSP03010009,SM(d18:1/26:1(17Z))
LMFA01020202,9-methyl-hexadecanoic acid
LMFA01030206,"3,5-decadienoic acid"
LMFA01030454,8-octadecynoic acid
LMFA01030491,"3,9-hexadecadiynoic acid"
LMFA01050275,8R-hydroxy-nonanoic acid
LMSP02010167,Cer(d18:1(4E)/30:0(2OH))
LMST03020322,"(22E)-1alpha,25-dihydroxy-22,23-didehydro-24a-homovitamin D3"
LMSL03000560,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000564,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMGL03010146,"TG(16:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6]"
LMGL03010193,"TG(16:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]"
LMFA01170003,"2E,4E,6Z,8Z-Decatetraenedioic acid"
LMFA02000007,"9R,10S-dihydroxy-stearic acid"
LMGL03010165,"TG(17:1(9Z)/18:0/18:2(9Z,12Z))[iso6]"
LMGL02010057,"DG(18:0/18:3(9Z,12Z,15Z)/0:0)[iso2]"
LMGL02010164,"DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]"
LMSP02010161,Cer(d18:1(4E)/24:0(2OH))
LMSP02010124,Cer(d18:1/29:0)
LMSP02010207,Cer(d18:1(4E)/28:0(3OH))
LMGL03010596,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3]"
LMPK12080024,(-)-Mucronulatol
LMSP02010032,Cer(d18:1/19:0)
LMGL03010597,"TG(16:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]"
LMFA01170059,9-hydroxy-16-oxo-hexadecanoic acid
LMGL03010251,"TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]"
LMGL03010575,TG(17:1(9Z)/17:1(9Z)/22:1(13Z))[iso3]
LMFA01170005,"2E,4E,6E,8E-Decatetraenedioic acid"
LMFA00000009,N-(6-aminohexanoyl)-6-aminohexanoic acid
LMSP02010120,Cer(d18:1/15:0)
LMSP02010157,Cer(d18:1(4E)/20:0(2OH))
LMST03020040,25-hydroxy-3-deoxy-2-oxavitamin D3
LMSL03000571,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S]))"
LMSL03000594,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMGL03010911,"TG(16:0/19:0/22:2(13Z,16Z))[iso6]"
LMGL03010677,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3]"
LMFA01170032,2E-Decenedioic acid
LMGL03010634,TG(17:0/18:0/22:1(13Z))[iso6]
LMGL03010727,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]"
LMFA02010014,"(1R,2R)-3-oxo-2-pentyl-cyclopentanehexanoic acid"
LMPR01070273,Lactucaxanthin
LMSP02010203,Cer(d18:1(4E)/22:0(3OH))
LMSL03000608,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMFA01170033,2Z-Dodecenedioic acid
LMST03020515,"(22S)-1alpha,25-dihydroxy-22-ethoxy-26,27-dimethyl-23,24-tetradehydro-24a-homo-20-epivitamin D3"
LMGL03010982,"TG(18:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6]"
LMGL03011033,TG(18:1(9Z)/19:0/21:0)[iso6]
LMGL03011072,"TG(17:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03011180,TG(18:1(9Z)/20:1(11Z)/21:0)[iso6]
LMGL03011265,"TG(18:2(9Z,12Z)/20:0/22:0)[iso6]"
LMSL03000640,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000794,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMGP02010034,PE(18:1(11Z)/18:1(9Z))[U]
LMGL03011176,"TG(17:0/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6]"
