lm_id,lm_name,refmet_standardized_name,refmet_formula,refmet_exact_mass,refmet_super_class,refmet_main_class,refmet_sub_class,refmet_pubchem_cid,refmet_chebi_id,refmet_hmdb_id,refmet_lm_id,refmet_kegg_id,refmet_inchi_key,refmet_id,lm_id_mismatch
LMGP01011199,PC(26:0/26:0)[U],PC 26:0/26:0,C60H120NO8P,1013.8752,Glycerophospholipids,Glycerophosphocholines,PC,134755656,,,LMGP01019EHY,,OMKCPUXMNAEJHZ-QPUWJJAWSA-N,RM0037597,True
LMGP01020045,PC(O-16:0/19:0)[U],PC O-16:0/19:0,C43H88NO7P,761.6298,Glycerophospholipids,Glycerophosphocholines,O-PC,24779295,,,LMGP01020044,,JSUKODYFWIPWCD-HUESYALOSA-N,RM0051523,True
LMFA08020440,Irciniaplysin B,,,,,,,,,,,,,,False
LMGP01020049,PC(O-16:0/2:1(Z)l2),,,,,,,,,,,,,,False
LMGP01020128,PC(O-6:0/6:0)[U],,,,,,,,,,,,,,False
LMFA01020191,3-methyl-tridecanoic acid,,,,,,,,,,,,,,False
LMFA01030223,10Z-dodecenoic acid,,,,,,,,,,,,,,False
LMGP01010700,PC(17:0/10:0),PC 17:0/10:0,C35H70NO8P,663.4839,Glycerophospholipids,Glycerophosphocholines,PC,24778777,,,LMGP01010700,,KUVYUHTUUJKOKR-MGBGTMOVSA-N,RM0161718,False
LMFA01020205,15-methyl-heptadecanoic acid,,,,,,,,,,,,,,False
LMFA01050156,9-hydroxy-decanoic acid,,,,,,,,,,,,,,False
LMFA01050266,8S-hydroxy-hexadecanoic acid,,,,,,,,,,,,,,False
LMFA08020441,Irciniaplysin C,,,,,,,,,,,,,,False
LMGP01020075,PC(O-16:0/6:0),PC O-16:0/6:0,C30H62NO7P,579.4264,Glycerophospholipids,Glycerophosphocholines,O-PC,24779312,184216,,LMGP01020075,,VTCXGJHVXXXOKR-GDLZYMKVSA-N,RM0161658,False
LMGP01020084,PC(O-18:0/1:0),,,,,,,,,,,,,,False
LMFA01030209,"4,8-decadienoic acid",,,,,,,,,,,,,,False
LMFA01030230,"2E,4E-dodecadienoic acid","2E,4E-Dodecadienoic acid",C12H20O2,196.1463,Fatty Acyls,Fatty acids,Unsaturated FA,5312382,165459,,LMFA01030230,,HQSBWLQFLLMPKC-BNFZFUHLSA-N,RM0153476,False
LMFA01030419,17Z-pentacosenoic acid,,,,,,,,,,,,,,False
LMFA01060150,19-oxo-22Z-octacosenoic acid,,,,,,,,,,,,,,False
LMFA01100010,9-amino-nonanoic acid,9-Aminononanoic acid,C9H19NO2,173.1416,Fatty Acyls,Fatty acids,Amino FA,136877,73740,,LMFA01100010,,VWPQCOZMXULHDM-UHFFFAOYSA-N,RM0155786,False
LMPK12111507,Tamadone,,,,,,,,,,,,,,False
LMFA02000205,9R-HOME(10E),9R-HOME(10E),C18H34O3,298.2508,Fatty Acyls,Octadecanoids,HOME,5312845,165775,,LMFA02000205,,UYTAXAWTQDKVBD-WKOYGUFESA-N,RM0153743,False
LMFA01050269,(+)-15S-hydroxy-hexadecanoic acid,,,,,,,,,,,,,,False
LMFA02000208,9R-HOME(12Z),,,,,,,,,,,,,,False
LMFA01030327,"6E,10E-octadecadienoic acid",,,,,,,,,,,,,,False
LMFA01060104,2-methyl-4-oxo-pentadecanoic acid,,,,,,,,,,,,,,False
LMST03020042,"1beta,25-dihydroxy-3-deoxy-3-thiavitamin D3",,,,,,,,,,,,,,False
LMSP0601AU00,GQ1c,,,,,,,,,,,,,,False
LMSP0601AV00,GQ1b,,,,,,,,,,,,,,False
LMGP01040026,PC(O-14:0/O-16:0)[U],,,,,,,,,,,,,,False
LMGP01040060,PC(O-18:1(9E)/O-18:1(9E))[U],,,,,,,,,,,,,,False
LMFA08020442,Irciniaplysin D,,,,,,,,,,,,,,False
LMPR0102010013,(-)-Linalool,Linalool,C10H18O,154.1358,Prenol Lipids,Isoprenoids,C10 isoprenoids,443158,28,,LMPR0102010013,C11388,CDOSHBSSFJOMGT-JTQLQIEISA-N,RM0135302,False
LMSP0505AQ00,type II A antigen,,,,,,,,,,,,,,False
LMGP02010145,PE(18:1(9Z)/22:1(13Z))[U],,,,,,,,,,,,,,False
LMFA12000120,3R-Hydroxyoctan-2-one,,,,,,,,,,,,,,False
LMGL02010067,DG(17:1(9Z)/20:1(11Z)/0:0)[iso2],,,,,,,,,,,,,,False
LMFA02000218,12S-hydroxy-9-octadecynoic acid,,,,,,,,,,,,,,False
LMFA01030543,"10,13-octadecadiynoic acid",,,,,,,,,,,,,,False
LMFA01030546,"11,15-octadecadiynoic acid",,,,,,,,,,,,,,False
LMGL02010052,DG(17:1(9Z)/19:0/0:0)[iso2],DG 17:1(9Z)/19:0/0:0,C39H74O5,622.5536,Glycerolipids,Diradylglycerols,DAG,9543718,,,LMGL02010052,,SPAMSGQPVCZWLT-GXSMICNGSA-N,RM0174328,False
LMST02010021,8-Isoestrone,,,,,,,,,,,,,,False
LMGP02010172,PE(19:0/16:0)[U],PE 19:0/16:0,C40H80NO8P,733.5622,Glycerophospholipids,Glycerophosphoethanolamines,PE,9546870,,,LMGP02010171,,AKYJCWBDJJZURU-KXQOOQHDSA-N,RM0173615,True
LMSP01080010,"(4E,8E,d18:2) sphingosine",,,,,,,,,,,,,,False
LMGL03010024,TG(16:1(9Z)/16:1(9Z)/17:0)[iso3],TG 16:1(9Z)/16:1(9Z)/17:0,C52H96O6,816.7207,Glycerolipids,Triradylglycerols,TAG,9543993,,,LMGL03010024,,QZYSUBAQYSVFNX-PSMULLBHSA-N,RM0175975,False
LMGL03010161,TG(17:1(9Z)/18:1(9Z)/18:1(9Z))[iso3],TG 17:1(9Z)/18:1(9Z)/18:1(9Z),C56H102O6,870.7676,Glycerolipids,Triradylglycerols,TAG,9544126,,,LMGL03010161,,ZNQBEJJYVJSZLM-LEDQTTRKSA-N,RM0176242,False
LMGL03010238,"TG(16:0/18:0/20:2(11Z,14Z))[iso6]","TG 16:0/18:0/20:2(11Z,14Z)",C57H106O6,886.7989,Glycerolipids,Triradylglycerols,TAG,9544203,,,LMGL03010238,,IVNMDNGRUSIGST-SPSCBPQESA-N,RM0175760,False
LMGL02010256,"DG(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",,,,,,,,,,,,,,False
LMGL02010183,"DG(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]",,,,,,,,,,,,,,False
LMGL03010034,"TG(16:0/17:0/17:2(9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMPK12120171,Okanin 4-methyl ether 4'-primveroside,,,,,,,,,,,,,,False
LMST02020044,Stenbolone,,,,,,,,,,,,,,False
LMFA08020443,Ceratinamide B,,,,,,,,,,,,,,False
LMST01010620,24-hydroxy-Muristerone A,,,,,,,,,,,,,,False
LMGL03010534,TG(17:0/20:1(11Z)/20:1(11Z))[iso3],,,,,,,,,,,,,,False
LMGL03010650,"TG(18:3(9Z,12Z,15Z)/19:0/19:0)[iso3]",,,,,,,,,,,,,,False
LMGL03010177,TG(17:0/17:1(9Z)/20:0)[iso6],TG 17:0/17:1(9Z)/20:0,C57H108O6,888.8146,Glycerolipids,Triradylglycerols,TAG,9544142,,,LMGL03010177,,AFZPHBVBACKTNR-MGTBLEBOSA-N,RM0176175,False
LMFA07010003,Heptadecyl-palmitate,,,,,,,,,,,,,,False
LMGL03010489,"TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03010744,"TG(17:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03010798,"TG(18:0/20:0/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03010763,"TG(17:0/18:2(9Z,12Z)/22:1(13Z))[iso6]",,,,,,,,,,,,,,False
LMST03020017,"(5E)-(22R)-22-hydroxy-24,25,26,27-tetranorvitamin D3",,,,,,,,,,,,,,False
LMST01010621,24-hydroxy-kaladasterone,,,,,,,,,,,,,,False
LMST01010622,24-hydroxy-kaladasterone,,,,,,,,,,,,,,False
LMGL03010961,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03010814,"TG(18:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03010899,TG(16:0/20:1(11Z)/22:1(13Z))[iso6],,,,,,,,,,,,,,False
LMGL03011075,"TG(16:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011097,"TG(18:1(9Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011205,"TG(18:0/19:0/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011235,"TG(20:1(11Z)/20:1(11Z)/20:2(11Z,14Z))[iso3]",,,,,,,,,,,,,,False
LMST03020114,"(22E,24E)-1alpha,26a-dihydroxy-22,23,24,25-tetradehydro-26a-homo-27-norvitamin D3",,,,,,,,,,,,,,False
LMSP05010203,Aspercerebroside A,,,,,,,,,,,,,,False
LMGL03011239,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]","TG 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)",C61H100O6,928.7520,Glycerolipids,Triradylglycerols,TAG,9545200,,HMDB0005463,LMGL03011239,,RVXFSLZMZOFGEQ-SWIIBWKZSA-N,RM0176462,False
LMGL03011291,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso3]",,,,,,,,,,,,,,False
LMGL03011341,TG(19:0/19:0/22:0)[iso3],,,,,,,,,,,,,,False
LMGL03011422,"TG(18:0/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011453,"TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMST03020045,25-hydroxy-23-oxavitamin D3,,,,,,,,,,,,,,False
LMGP02010187,PE(18:0/26:0)[U],,,,,,,,,,,,,,False
LMGL03011788,"TG(20:0/20:3(8Z,11Z,14Z)/22:1(13Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011818,"TG(19:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011867,"TG(17:0/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",,,,,,,,,,,,,,False
LMGL03011917,"TG(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03011259,TG(16:1(9Z)/21:0/22:0)[iso6],,,,,,,,,,,,,,False
LMGL03011686,"TG(18:3(9Z,12Z,15Z)/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMST03020125,"(23S,25S)-1alpha,25-dihydroxyvitamin D3 26,23-lactone",,,,,,,,,,,,,,False
LMGP02010216,PE(22:0/19:0)[U],,,,,,,,,,,,,,False
LMGL03012029,"TG(17:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03012043,"TG(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMPK12130063,Castillene C,,,,,,,,,,,,,,False
LMGL03012185,"TG(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03011974,"TG(20:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",,,,,,,,,,,,,,False
LMGL03011985,TG(20:0/21:0/22:1(13Z))[iso6],,,,,,,,,,,,,,False
LMGL03012103,TG(20:0/22:1(13Z)/22:1(13Z))[iso3],,,,,,,,,,,,,,False
LMST01010621,24-hydroxy-kaladasterone,,,,,,,,,,,,,,False
LMST01010622,24-hydroxy-kaladasterone,,,,,,,,,,,,,,False
LMGP02010032,PE(22:0/22:0)[U],PE 22:0/22:0,C49H98NO8P,859.7030,Glycerophospholipids,Glycerophosphoethanolamines,PE,9546867,,HMDB0009501,LMGP02010168,,TZFNCLDMKUFURD-QZNUWAOFSA-N,RM0107609,True
LMGP02010040,"PE(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[U]","PE 20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)",C45H74NO8P,787.5152,Glycerophospholipids,Glycerophosphoethanolamines,PE,52924874,,HMDB0009399,LMGP02011173,,JTERLNYVBOZRHI-PPBJBQABSA-N,RM0173057,True
LMFA01170043,Succinic acid,Succinic acid,C4H6O4,118.0266,Organic acids,TCA acids,TCA acids,1110,15741,HMDB0000254,LMFA01170043,C00042,KDYFGRWQOYBRFD-UHFFFAOYSA-N,RM0134982,False
LMPR0104050001,Abietic acid,Abietic acid,C20H30O2,302.2246,Prenol Lipids,Isoprenoids,C20 isoprenoids,10569,28987,HMDB0247751,LMPR0104050001,C06087,RSWGJHLUYNHPMX-ONCXSQPRSA-N,RM0050467,False
LMGL03012420,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:0/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGP02010295,PE(24:0/20:1(11Z)),,,,,,,,,,,,,,False
LMGL03012227,"TG(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03012407,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMST03020089,"26,26,26,27,27,27-hexafluoro-1alpha,25-dihydroxyvitamin D3",,,,,,,,,,,,,,False
LMST03020053,"1alpha,25-dihydroxy-22-thiavitamin D3",,,,,,,,,,,,,,False
LMST03020090,"(23S)-26,26,26,27,27,27-hexafluoro-1alpha,23,25-trihydroxyvitamin D3",,,,,,,,,,,,,,False
LMGP01050120,PC(18:0/0:0)[U],LPC 18:0/0:0,C26H54NO7P,523.3638,Glycerophospholipids,Glycerophosphocholines,LPC,,,,,,,RM0048621,False
LMGP02010135,PE(20:0/18:1(9Z)),PE 20:0/18:1(9Z),C43H84NO8P,773.5935,Glycerophospholipids,Glycerophosphoethanolamines,PE,9546835,,HMDB0009224,LMGP02010135,,VDNXNFMAFDYQSI-JHWHEROUSA-N,RM0173283,False
LMGP02010138,PE(20:0/18:1(11Z)),,,,,,,,,,,,,,False
LMST03050001,Vitamin D6,,,,,,,,,,,,,,False
LMST01130001,Bufalin,Bufalin,C24H34O4,386.2457,Sterol Lipids,Sterols,Bufanolides,9547215,517248,,LMST01130001,C16922,QEEBRPGZBVVINN-BMPKRDENSA-N,RM0200647,False
LMGL03012484,"TG(20:2(11Z,14Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMFA01030680,"4,7,10,13-Docosatetraynoic acid",,,,,,,,,,,,,,False
LMFA12000130,7-Methyloctan-3-one,,,,,,,,,,,,,,False
LMGL03012564,"TG(22:1(13Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMST03010058,1alpha-hydroxy-24-methylvitamin D2,,,,,,,,,,,,,,False
LMPR0102070015,Valtratum,,,,,,,,,,,,,,False
LMST03010044,"1beta,25-dihydroxyvitamin D2",,,,,,,,,,,,,,False
LMST03020062,"1beta,25-dihydroxy-22-oxavitamin D3",,,,,,,,,,,,,,False
LMFA03120063,clavulone I-15-one,,,,,,,,,,,,,,False
LMFA03120062,12-O-deacetylclavulone I,,,,,,,,,,,,,,False
LMFA02000023,"12,13-EpODE",alpha-12(13)-EpODE,C18H30O3,294.2195,Fatty Acyls,Octadecanoids,EpODE,16061061,88462,HMDB0010200,LMFA02000040,,BKKGUKSHPCTUGE-OOHFSOINSA-N,RM0139403,True
LMPR0106040003,16-deacetoxy-7beta-hydroxy-fusidic acid,,,,,,,,,,,,,,False
LMFA02020053,Reclassified as LMFA02000134,,,,,,,,,,,,,,False
LMST03010016,tachysterol2,,,,,,,,,,,,,,False
LMST03020066,"(24S)-1alpha,24,25-trihydroxy-22-oxavitamin D3",,,,,,,,,,,,,,False
LMST02020018,Dehydrotestosterone,,,,,,,,,,,,,,False
LMST01030124,6-Deoxocathasterone,,,,,,,,,,,,,,False
LMST01010100,Dormatinone,,,,,,,,,,,,,,False
LMFA02000008,"9S,10R-dihydroxy-stearic acid","9S,10R-Dihydroxystearic acid",C18H36O4,316.2614,Fatty Acyls,Octadecanoids,DiHODA,441460,85633,,LMFA02000008,,VACHUYIREGFMSP-SJORKVTESA-N,RM0153710,False
LMFA02000010,"10S,11S-epoxy-9S-hydroxy-12Z-octadecenoic acid",,,,,,,,,,,,,,False
LMPR0102070023,8-Epiiridotrial glucoside,8-Epiiridotrial glucoside,C16H24O8,344.1471,Prenol Lipids,Isoprenoids,C10 isoprenoids,155942,2320,,LMPR0102070023,C11652,MRIFZKMKTDPBHR-XLOWEYQUSA-N,RM0138840,False
LMPR01070161,Deoxyflexixanthin,,,,,,,,,,,,,,False
LMFA07010006,octadecyl heptadecanoate,,,,,,,,,,,,,,False
LMPR01070272,Fucoxanthin,Fucoxanthin,C42H58O6,658.4233,Prenol Lipids,Isoprenoids,C40 isoprenoids,5281239,5186,HMDB0002741,LMPR01070300,C08596,SJWWTRQNNRNTPU-XJUZQKKNSA-N,RM0135412,True
LMPR0102070010,Harpagoside,Harpagoside,C24H30O11,494.1788,Prenol Lipids,Isoprenoids,C10 isoprenoids,5281542,5625,HMDB0253053,LMPR0102070010,C09783,KVRQGMOSZKPBNS-FMHLWDFHSA-N,RM0135310,False
LMST02020073,Methyltestosterone,17-Methyltestosterone,C20H30O2,302.2246,Sterol Lipids,Steroids,C19 Steroids,6010,27436,HMDB0015655,LMST02020029,C07198,GCKMFJBGXUYNAG-HLXURNFRSA-N,RM0135760,True
LMFA01060203,myriocin,Myriocin,C21H39NO6,401.2777,Fatty Acyls,Fatty acids,Oxo FA,6438394,582124,,LMFA01060203,,ZZIKIHCNFWXKDY-GNTQXERDSA-N,RM0153189,False
LMPR03070025,Dolichoic acid-[18-20],,,,,,,,,,,,,,False
LMST02030138,Pregnanolone,,,,,,,,,,,,,,False
LMPR0106150015,beta-Amyrin,,,,,,,,,,,,,,False
LMST03020618,3-Deoxyvitamin D3,3-Deoxyvitamin D3,C27H44,368.3443,Sterol Lipids,Secosterols,Vitamin D3,24779628,137139,HMDB0245858,LMST03020618,,FXKMDILIEQILCA-VDVRBEGSSA-N,RM0156448,False
LMST03020685,"1alpha,25-Dihydroxy-2-[3'-(methoxymethoxy)propylidene]-19-norvitamin D3",,,,,,,,,,,,,,False
LMSP01080064,Sphingofungin D,Sphingofungin D,C22H41NO7,431.2883,Sphingolipids,Sphingoid bases,Sphingoid base analogs,42608380,187239,,LMSP01080064,,VKFZVQCKAPPEFZ-RXCFHPIVSA-N,RM0135481,False
LMFA03010172,"15-deoxy-delta-12,14-PGA2","15-Deoxy-delta-12,14-PGA2",C20H28O3,316.2038,Fatty Acyls,Eicosanoids,Prostaglandins,16061104,63975,,LMFA03010172,,BHHHGDAJJMEHST-NBIYZLHXSA-N,RM0154242,False
LMPR01090017,9-cis-retinal,9-cis-Retinal,C20H28O,284.2140,Prenol Lipids,Isoprenoids,Retinoids,6436082,78273,HMDB0006218,LMPR01090017,C16681,NCYCYZXNIZJOKI-MKOSUFFBSA-N,RM0135418,False
LMFA08010003,Stearamide,Stearamide,C18H37NO,283.2875,Fatty Acyls,Fatty amides,Primary amides,31292,34900,HMDB0034146,LMFA08010003,C13846,LYRFLYHAGKPMFH-UHFFFAOYSA-N,RM0153092,False
LMST03020622,ZK 168281,ZK 168281,C32H46O5,510.3345,Sterol Lipids,Secosterols,Vitamin D3,9806383,166756,,LMST03020622,,FUDAEUIGIJZUAY-UMIRZPQISA-N,RM0161030,False
LMFA13020001,25-O-(2''-beta-D-glucopyranosyl-beta-D-glucopyranosyl)-25-hydroxy-11E-eicosenoic acid,,,,,,,,,,,,,,False
LMPK14000008,Polymyxin B,Polymyxin B,C56H98N16O13,1202.7499,Organic acids,Amino acids and peptides,Oligopeptides,49800004,,,,,WQVJHHACXVLGBL-BPJDFBQWSA-N,RM0204379,False
LMGP01020164,PC(O-16:1(9Z)/2:0)[U],,,,,,,,,,,,,,False
LMST01080000,Spirostane skeleton,,,,,,,,,,,,,,False
LMPK12020000,Flavan skeleton,,,,,,,,,,,,,,False
LMFA02020081,Reclassified as LMFA02000162,,,,,,,,,,,,,,False
LMFA05000071,"anteiso-1,2-octadecanediol",,,,,,,,,,,,,,False
LMPR0105010005,C25:4 Highly branched isoprenoid B,,,,,,,,,,,,,,False
LMPR0106030003,Monocyclic botryococcane,,,,,,,,,,,,,,False
LMPR01070201,Preprasinoxanthin,,,,,,,,,,,,,,False
LMGP10010037,PA(18:0/18:1(9Z)),PA 18:0/18:1(9Z),C39H75O8P,702.5200,Glycerophospholipids,Glycerophosphates,PA,24779560,74847,,LMGP10010037,,HHMKVXGZZUOMHM-XZRWTQCASA-N,RM0161799,False
LMPR04000010,"2-methylbacteriohopane-32,33,34,35-tetrol",,,,,,,,,,,,,,False
LMPK12110006,Luteolin,Luteolin,C15H10O6,286.0477,Polyketides,Flavonoids,Flavones and Flavonols,5280445,15864,HMDB0005800,LMPK12110006,C01514,IQPNAANSBPBGFQ-UHFFFAOYSA-N,RM0138830,False
LMPK12111040,Muxiangrin III,,,,,,,,,,,,,,False
LMSP01080028,Fumonisin C2,Fumonisin C2,C33H57NO14,691.3779,Sphingolipids,Sphingoid bases,Sphingoid base analogs,42608362,169803,,LMSP01080028,,QYKFBSMPFHDZBZ-SOBJHFRFSA-N,RM0135474,False
LMPK12140001,Naringenin,Naringenin,C15H12O5,272.0685,Polyketides,Flavonoids,Flavanones,439246,17846,HMDB0002670,LMPK12140001,C00509,FTVWIRXFELQLPI-ZDUSSCGKSA-N,RM0128467,False
LMPK12140139,Pinocembrin 7-O-neohesperidoside 2'''-O-acetate,,,,,,,,,,,,,,False
LMPR0106040004,"3,11-diketofusidic acid",,,,,,,,,,,,,,False
LMPK12140038,Abyssinone IV,,,,,,,,,,,,,,False
LMPK12120432,Glypallichalcone,,,,,,,,,,,,,,False
LMPK12120360,Isodidymocarpin,,,,,,,,,,,,,,False
LMPK12120295,Xanthohumol D,,,,,,,,,,,,,,False
LMPK12120408,Safflomin C,,,,,,,,,,,,,,False
LMPR03080013,dolichyl D-mannosyl phosphate,,,,,,,,,,,,,,False
LMPK12120465,Thonningianin A,,,,,,,,,,,,,,False
LMPK12140361,Eriodictyol 5-O-glucoside,,,,,,,,,,,,,,False
LMPK12140652,Andrographidin A,,,,,,,,,,,,,,False
LMPK12040005,Robustaflavone,,,,,,,,,,,,,,False
LMPR0106040005,3-ketofusidic acid,,,,,,,,,,,,,,False
LMPK12140552,Epicalyxin M,,,,,,,,,,,,,,False
LMPK12140203,Desmosflavanone II,,,,,,,,,,,,,,False
LMPR0104530001,(+)-Tormesol,,,,,,,,,,,,,,False
LMST02020078,"5beta-androstane-3beta,17beta-diol",,,,,,,,,,,,,,False
LMPR0106160003,(-)-Multiflorenol,,,,,,,,,,,,,,False
LMPR01070293,"(3S,5R,6R)-3,5-dihydroxy-6,7-didehydro-5,6-dihydro-12'-apo-beta-caroten-12'-al",,,,,,,,,,,,,,False
LMPK12111524,Carpelastofuran,,,,,,,,,,,,,,False
LMPK12140605,Dihydrobaicalein 7-O-glucuronide,,,,,,,,,,,,,,False
LMPR0103730002,(+)-Hirusten-12-oic acid,,,,,,,,,,,,,,False
LMPR0103480004,"1,3-Himachaladiene",,,,,,,,,,,,,,False
LMFA01170065,3-maleylpyruvic acid,,,,,,,,,,,,,,False
LMPK12150002,Gericudranins B,,,,,,,,,,,,,,False
LMPR0103410006,guaiazulene,Guaiazulene,C15H18,198.1409,Prenol Lipids,Isoprenoids,C15 isoprenoids,3515,5550,HMDB0036648,LMPR0103410006,C09675,FWKQNCXZGNBPFD-UHFFFAOYSA-N,RM0135355,False
LMPR0104170033,gibberellin A3 O-beta-D-glucoside,,,,,,,,,,,,,,False
LMPR03030006,all-trans-heptaprenyl diphosphate,All-trans-heptaprenyl diphosphate,C35H60O7P2,654.3814,Prenol Lipids,Polyprenols,Bactoprenol diphosphates,5280658,17613,HMDB0012187,LMPR03030006,C04216,LSJLEXWXRKTZAJ-YUIIPXGZSA-N,RM0118364,False
LMST01010175,3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylic acid,3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carboxylate,C29H48O3,444.3603,Sterol Lipids,Sterols,Cholesterols,440507,18134,HMDB0011662,LMST01010175,C04840,UQFZKTIHSICSPG-DSHYQQBWSA-N,RM0138892,False
LMPR0102090058,"(4R,7R)-4-isopropenyl-7-methyloxepan-2-one",Taurocyamine,C3H9N3O3S,167.0365,Organic acids,Sulfonic acids,Sulfonic acids,68340,17228,HMDB0003584,,C01959,JKLRIMRKZBSSED-UHFFFAOYSA-N,RM0136238,False
LMPR0103170001,10-Hydroxy-isolaurene,,,,,,,,,,,,,,False
LMPK12140665,Isocarthamidin 8-glucoside,,,,,,,,,,,,,,False
LMPK12110356,Apigenin 7-neohesperidoside,Apigenin 7-neohesperidoside,C27H30O14,578.1636,Polyketides,Flavonoids,Flavones and Flavonols,44257812,,HMDB0303149,LMPK12110356,,RPMNUQRUHXIGHK-PYXJVEIZSA-N,RM0187040,False
LMPK12110475,6-C-Fucopyranosylluteolin,,,,,,,,,,,,,,False
LMFA02020201,Reclassified as LMFA02000282,,,,,,,,,,,,,,False
LMPK12110522,Cassiaoccidentalin B,,,,,,,,,,,,,,False
LMPK12110869,Tricin 4'-apioside,,,,,,,,,,,,,,False
LMPK12110740,Alternanthin,,,,,,,,,,,,,,False
LMPK12110487,Lucenin 3,,,,,,,,,,,,,,False
LMPK12111162,Scutellarein 4'-methyl ether,,,,,,,,,,,,,,False
LMPK12110875,Tricetin 4'-methyl ether,,,,,,,,,,,,,,False
LMPK12111028,Eucalyptin,Eucalyptin,C19H18O5,326.1154,Polyketides,Flavonoids,Flavones and Flavonols,76573,,,LMPK12111028,,NHMMAMIRMITGRD-UHFFFAOYSA-N,RM0204753,False
LMPK12110891,Albanin A,,,,,,,,,,,,,,False
LMPK12110995,6-C-Glucopyranosyl-8-C-galactopyranosylgenkwanin,,,,,,,,,,,,,,False
LMPK12110476,Orientin 2''-acetate,,,,,,,,,,,,,,False
LMPR0106040006,Viridominic acid A,,,,,,,,,,,,,,False
LMPR0106040007,Viridominic acid B,,,,,,,,,,,,,,False
LMPK12111323,Wogonin 7-glucuronide,,,,,,,,,,,,,,False
LMPR0106040008,Viridominic acid C,,,,,,,,,,,,,,False
LMPK12050503,Isoferreirin,,,,,,,,,,,,,,False
LMPK12113251,"Gossypetin 7,8,3',4'-tetramethyl ether",,,,,,,,,,,,,,False
